date	state	fips_state	daily_cases	cumsum_cases	daily_hospitalizations	cumsum_hospitalizations	daily_deaths	cumsum_deaths	daily_recovered	cumsum_recovered
2020-07-22	ND	38	159.0	5356.0	8.0	317.0	2.0	100.0	88.0	4407.0
2020-07-23	ND	38	125.0	5481.0	5.0	322.0	1.0	101.0	68.0	4475.0
2020-07-24	ND	38	122.0	5603.0	3.0	325.0	2.0	103.0	70.0	4545.0
2020-07-25	ND	38	121.0	5724.0	3.0	328.0	0.0	103.0	126.0	4671.0
2020-07-26	ND	38	140.0	5864.0	5.0	333.0	0.0	103.0	81.0	4752.0
2020-07-27	ND	38	111.0	5975.0	4.0	337.0	0.0	103.0	77.0	4829.0
2020-07-28	ND	38	151.0	6126.0	6.0	343.0	1.0	104.0	128.0	4957.0
2020-07-29	ND	38	89.0	6215.0	8.0	351.0	2.0	106.0	130.0	5087.0
2020-07-30	ND	38	72.0	6287.0	5.0	356.0	1.0	107.0	94.0	5181.0
2020-07-31	ND	38	167.0	6454.0	8.0	364.0	0.0	107.0	108.0	5289.0
2020-08-01	ND	38	132.0	6586.0	7.0	371.0	0.0	107.0	107.0	5396.0
2020-08-02	ND	38	57.0	6643.0	0.0	371.0	2.0	109.0	0.0	5396.0
2020-08-03	ND	38	127.0	6770.0	8.0	379.0	0.0	109.0	194.0	5590.0
2020-08-04	ND	38	149.0	6919.0	10.0	389.0	2.0	111.0	125.0	5715.0
2020-08-05	ND	38	122.0	7041.0	5.0	394.0	1.0	112.0	122.0	5837.0
2020-08-06	ND	38	122.0	7163.0	6.0	400.0	1.0	113.0	112.0	5949.0
2020-08-07	ND	38	149.0	7312.0	8.0	408.0	1.0	114.0	215.0	6164.0
2020-08-08	ND	38	179.0	7491.0	6.0	414.0	2.0	116.0	104.0	6268.0
2020-08-09	ND	38	91.0	7582.0	1.0	415.0	0.0	116.0	87.0	6355.0
2020-08-10	ND	38	117.0	7699.0	2.0	417.0	1.0	117.0	79.0	6434.0
2020-08-11	ND	38	169.0	7868.0	13.0	430.0	5.0	122.0	234.0	6668.0
2020-08-12	ND	38	87.0	7955.0	10.0	440.0	2.0	124.0	147.0	6815.0
2020-08-13	ND	38	200.0	8155.0	5.0	445.0	0.0	124.0	138.0	6953.0
2020-08-14	ND	38	152.0	8307.0	10.0	455.0	1.0	125.0	113.0	7066.0
2020-08-15	ND	38	123.0	8430.0	2.0	457.0	0.0	125.0	95.0	7161.0
2020-08-16	ND	38	143.0	8573.0	2.0	459.0	4.0	129.0	88.0	7249.0
2020-08-17	ND	38	59.0	8632.0	2.0	461.0	1.0	130.0	94.0	7343.0
2020-08-18	ND	38	133.0	8765.0	8.0	469.0	2.0	132.0	142.0	7485.0
2020-08-19	ND	38	188.0	8953.0	9.0	478.0	2.0	134.0	144.0	7629.0
2020-08-20	ND	38	274.0	9227.0	0.0	478.0	0.0	134.0	89.0	7718.0
2020-08-21	ND	38	231.0	9458.0	13.0	491.0	2.0	136.0	123.0	7841.0
2020-08-22	ND	38	256.0	9714.0	8.0	499.0	0.0	136.0	127.0	7968.0
2020-08-23	ND	38	138.0	9852.0	2.0	501.0	4.0	140.0	96.0	8064.0
2020-08-24	ND	38	126.0	9978.0	4.0	505.0	0.0	140.0	142.0	8206.0
2020-08-25	ND	38	233.0	10211.0	14.0	519.0	2.0	142.0	204.0	8410.0
2020-08-26	ND	38	233.0	10444.0	6.0	525.0	0.0	142.0	135.0	8545.0
2020-08-27	ND	38	332.0	10776.0	9.0	534.0	1.0	143.0	121.0	8666.0
2020-08-28	ND	38	307.0	11083.0	16.0	550.0	0.0	143.0	142.0	8808.0
2020-08-29	ND	38	372.0	11455.0	1.0	551.0	2.0	145.0	210.0	9018.0
2020-08-30	ND	38	221.0	11676.0	3.0	554.0	0.0	145.0	61.0	9079.0
2020-08-31	ND	38	114.0	11790.0	0.0	554.0	2.0	147.0	216.0	9295.0
2020-09-01	ND	38	192.0	11982.0	10.0	564.0	2.0	149.0	315.0	9610.0
2020-09-02	ND	38	265.0	12247.0	11.0	575.0	3.0	152.0	224.0	9834.0
2020-09-03	ND	38	359.0	12606.0	8.0	583.0	2.0	154.0	217.0	10051.0
2020-09-04	ND	38	340.0	12946.0	7.0	590.0	0.0	154.0	259.0	10310.0
2020-09-05	ND	38	355.0	13301.0	6.0	596.0	5.0	159.0	330.0	10640.0
2020-09-06	ND	38	298.0	13599.0	2.0	598.0	1.0	160.0	181.0	10821.0
2020-09-07	ND	38	169.0	13768.0	4.0	602.0	0.0	160.0	259.0	11080.0
2020-09-08	ND	38	74.0	13842.0	2.0	604.0	0.0	160.0	372.0	11452.0
2020-09-09	ND	38	236.0	14078.0	7.0	611.0	0.0	160.0	281.0	11733.0
2020-09-10	ND	38	335.0	14413.0	13.0	624.0	3.0	163.0	197.0	11930.0
2020-09-11	ND	38	241.0	14654.0	6.0	630.0	0.0	163.0	247.0	12177.0
2020-09-12	ND	38	466.0	15120.0	4.0	634.0	7.0	170.0	273.0	12450.0
2020-09-13	ND	38	429.0	15549.0	9.0	643.0	1.0	171.0	205.0	12655.0
2020-09-14	ND	38	252.0	15801.0	3.0	646.0	2.0	173.0	248.0	12903.0
2020-09-15	ND	38	232.0	16033.0	11.0	657.0	2.0	175.0	425.0	13328.0
2020-09-16	ND	38	265.0	16298.0	17.0	674.0	0.0	175.0	300.0	13628.0
2020-09-17	ND	38	392.0	16690.0	17.0	691.0	10.0	185.0	200.0	13828.0
2020-09-18	ND	38	505.0	17195.0	14.0	705.0	2.0	187.0	232.0	14060.0
2020-09-19	ND	38	378.0	17573.0	11.0	716.0	8.0	195.0	259.0	14319.0
2020-09-20	ND	38	352.0	17925.0	7.0	723.0	0.0	195.0	239.0	14558.0
2020-09-21	ND	38	284.0	18209.0	7.0	730.0	1.0	196.0	283.0	14841.0
2020-09-22	ND	38	264.0	18473.0	22.0	752.0	3.0	199.0	379.0	15220.0
2020-09-23	ND	38	472.0	18945.0	11.0	763.0	7.0	206.0	256.0	15476.0
2020-09-24	ND	38	467.0	19412.0	14.0	777.0	10.0	216.0	281.0	15757.0
2020-09-25	ND	38	431.0	19843.0	12.0	789.0	6.0	222.0	347.0	16104.0
2020-09-26	ND	38	497.0	20340.0	20.0	809.0	8.0	230.0	377.0	16481.0
2020-09-27	ND	38	341.0	20681.0	6.0	815.0	4.0	234.0	246.0	16727.0
2020-09-28	ND	38	259.0	20940.0	13.0	828.0	3.0	237.0	353.0	17080.0
2020-09-29	ND	38	419.0	21359.0	20.0	848.0	5.0	242.0	431.0	17511.0
2020-09-30	ND	38	444.0	21803.0	11.0	859.0	7.0	249.0	427.0	17938.0
2020-10-01	ND	38	367.0	22170.0	25.0	884.0	10.0	259.0	334.0	18272.0
2020-10-02	ND	38	471.0	22641.0	18.0	902.0	8.0	267.0	419.0	18691.0
2020-10-03	ND	38	443.0	23084.0	10.0	912.0	7.0	274.0	388.0	19079.0
2020-10-04	ND	38	411.0	23495.0	13.0	925.0	3.0	277.0	418.0	19497.0
2020-10-05	ND	38	311.0	23806.0	14.0	939.0	3.0	280.0	395.0	19892.0
2020-10-06	ND	38	502.0	24308.0	29.0	968.0	4.0	284.0	500.0	20392.0
2020-10-07	ND	38	490.0	24798.0	27.0	995.0	24.0	308.0	455.0	20847.0
2020-10-08	ND	38	523.0	25321.0	21.0	1016.0	6.0	314.0	395.0	21242.0
2020-10-09	ND	38	644.0	25965.0	21.0	1037.0	11.0	325.0	513.0	21755.0
2020-10-10	ND	38	598.0	26563.0	25.0	1062.0	15.0	340.0	368.0	22123.0
2020-10-11	ND	38	637.0	27200.0	14.0	1076.0	3.0	343.0	377.0	22500.0
2020-10-12	ND	38	473.0	27673.0	23.0	1099.0	7.0	350.0	346.0	22846.0
2020-10-13	ND	38	490.0	28163.0	27.0	1126.0	12.0	362.0	442.0	23288.0
2020-10-14	ND	38	663.0	28826.0	33.0	1159.0	8.0	370.0	535.0	23823.0
2020-10-15	ND	38	696.0	29522.0	33.0	1192.0	5.0	375.0	513.0	24336.0
2020-10-16	ND	38	880.0	30402.0	29.0	1221.0	18.0	393.0	546.0	24882.0
2020-10-17	ND	38	771.0	31173.0	21.0	1242.0	11.0	404.0	610.0	25492.0
2020-10-18	ND	38	713.0	31886.0	11.0	1253.0	5.0	409.0	430.0	25922.0
2020-10-19	ND	38	658.0	32544.0	14.0	1267.0	4.0	413.0	470.0	26392.0
2020-10-20	ND	38	1049.0	33593.0	34.0	1301.0	4.0	417.0	830.0	27222.0
2020-10-21	ND	38	521.0	34114.0	23.0	1324.0	10.0	427.0	547.0	27769.0
2020-10-22	ND	38	1048.0	35162.0	27.0	1351.0	0.0	427.0	502.0	28271.0
2020-10-23	ND	38	896.0	36058.0	37.0	1388.0	18.0	445.0	865.0	29136.0
2020-10-24	ND	38	967.0	37025.0	17.0	1405.0	8.0	453.0	980.0	30116.0
2020-10-25	ND	38	849.0	37874.0	12.0	1417.0	8.0	461.0	641.0	30757.0
2020-10-26	ND	38	532.0	38406.0	20.0	1437.0	6.0	467.0	577.0	31334.0
2020-10-27	ND	38	903.0	39309.0	41.0	1478.0	14.0	481.0	1005.0	32339.0
2020-10-28	ND	38	818.0	40127.0	41.0	1519.0	12.0	493.0	833.0	33172.0
2020-10-29	ND	38	1228.0	41355.0	28.0	1547.0	11.0	504.0	688.0	33860.0
2020-10-30	ND	38	1378.0	42733.0	39.0	1586.0	13.0	517.0	836.0	34696.0
2020-10-31	ND	38	1461.0	44194.0	32.0	1618.0	12.0	529.0	837.0	35533.0
2020-05-01	OH	39	716.0	18743.0	101.0	3634.0	27.0	1002.0		
2020-05-02	OH	39	592.0	19335.0	78.0	3712.0	19.0	1021.0		
2020-05-03	OH	39	579.0	19914.0	57.0	3769.0	17.0	1038.0		
2020-05-04	OH	39	560.0	20474.0	40.0	3809.0	18.0	1056.0		
2020-05-05	OH	39	495.0	20969.0	147.0	3956.0	79.0	1135.0		
2020-05-06	OH	39	607.0	21576.0	96.0	4052.0	90.0	1225.0		
2020-05-07	OH	39	555.0	22131.0	88.0	4140.0	46.0	1271.0		
2020-05-08	OH	39	885.0	23016.0	78.0	4218.0	35.0	1306.0		
2020-05-09	OH	39	681.0	23697.0	82.0	4300.0	25.0	1331.0		
2020-05-10	OH	39	384.0	24081.0	51.0	4351.0	10.0	1341.0		
2020-05-11	OH	39	696.0	24777.0	62.0	4413.0	16.0	1357.0		
2020-05-12	OH	39	473.0	25250.0	126.0	4539.0	79.0	1436.0		
2020-05-13	OH	39	471.0	25721.0	79.0	4618.0	47.0	1483.0		
2020-05-14	OH	39	636.0	26357.0	100.0	4718.0	51.0	1534.0		
2020-05-15	OH	39	597.0	26954.0	73.0	4791.0	47.0	1581.0		
2020-05-16	OH	39	520.0	27474.0	79.0	4870.0	29.0	1610.0		
2020-05-17	OH	39	449.0	27923.0	51.0	4921.0	15.0	1625.0		
2020-05-18	OH	39	531.0	28454.0	77.0	4998.0	32.0	1657.0		
2020-05-19	OH	39	498.0	28952.0	119.0	5117.0	63.0	1720.0		
2020-05-20	OH	39	484.0	29436.0	81.0	5198.0	61.0	1781.0		
2020-05-21	OH	39	731.0	30167.0	97.0	5295.0	55.0	1836.0		
2020-05-22	OH	39	627.0	30794.0	84.0	5379.0	36.0	1872.0		
2020-05-23	OH	39	614.0	31408.0	58.0	5437.0	84.0	1956.0		
2020-05-24	OH	39	503.0	31911.0	39.0	5476.0	13.0	1969.0		
2020-05-25	OH	39	566.0	32477.0	35.0	5511.0	18.0	1987.0		
2020-05-26	OH	39	529.0	33006.0	68.0	5579.0	15.0	2002.0		
2020-05-27	OH	39	433.0	33439.0	121.0	5700.0	42.0	2044.0		
2020-05-28	OH	39	476.0	33915.0	111.0	5811.0	54.0	2098.0		
2020-05-29	OH	39	651.0	34566.0	136.0	5947.0	33.0	2131.0		
2020-05-30	OH	39	468.0	35034.0	64.0	6011.0	18.0	2149.0		
2020-05-31	OH	39	479.0	35513.0	38.0	6049.0	6.0	2155.0		
2020-06-01	OH	39	471.0	35984.0	63.0	6112.0	51.0	2206.0		
2020-06-02	OH	39	366.0	36350.0	64.0	6176.0	52.0	2258.0		
2020-06-03	OH	39	442.0	36792.0	75.0	6251.0	41.0	2299.0		
2020-06-04	OH	39	490.0	37282.0	61.0	6312.0	40.0	2339.0		
2020-06-05	OH	39	476.0	37758.0	73.0	6385.0	16.0	2355.0		
2020-06-06	OH	39	353.0	38111.0	75.0	6460.0	15.0	2370.0		
2020-06-07	OH	39	365.0	38476.0	37.0	6497.0	7.0	2377.0		
2020-06-08	OH	39	361.0	38837.0	53.0	6550.0	27.0	2404.0		
2020-06-09	OH	39	325.0	39162.0	70.0	6620.0	17.0	2421.0		
2020-06-10	OH	39	413.0	39575.0	73.0	6693.0	36.0	2457.0		
2020-06-11	OH	39	429.0	40004.0	60.0	6753.0	33.0	2490.0		
2020-06-12	OH	39	420.0	40424.0	61.0	6814.0	18.0	2508.0		
2020-06-13	OH	39	424.0	40848.0	50.0	6864.0	46.0	2554.0		
2020-06-14	OH	39	300.0	41148.0	31.0	6895.0	3.0	2557.0		
2020-06-15	OH	39	428.0	41576.0	53.0	6948.0	16.0	2573.0		
2020-06-16	OH	39	434.0	42010.0	59.0	7007.0	24.0	2597.0		
2020-06-17	OH	39	412.0	42422.0	44.0	7051.0	14.0	2611.0		
2020-06-18	OH	39	700.0	43122.0	53.0	7104.0	22.0	2633.0		
2020-06-19	OH	39	609.0	43731.0	63.0	7167.0	34.0	2667.0		
2020-06-20	OH	39	531.0	44262.0	34.0	7201.0	30.0	2697.0		
2020-06-21	OH	39	546.0	44808.0	41.0	7242.0	3.0	2700.0		
2020-06-22	OH	39	729.0	45537.0	50.0	7292.0	4.0	2704.0		
2020-06-23	OH	39	590.0	46127.0	87.0	7379.0	31.0	2735.0		
2020-06-24	OH	39	632.0	46759.0	68.0	7447.0	20.0	2755.0		
2020-06-25	OH	39	892.0	47651.0	55.0	7502.0	17.0	2772.0		
2020-06-26	OH	39	987.0	48638.0	68.0	7570.0	16.0	2788.0		
2020-06-27	OH	39	817.0	49455.0	54.0	7624.0	16.0	2804.0		
2020-06-28	OH	39	854.0	50309.0	57.0	7681.0	3.0	2807.0		
2020-06-29	OH	39	737.0	51046.0	65.0	7746.0	11.0	2818.0		
2020-06-30	OH	39	743.0	51789.0	93.0	7839.0	45.0	2863.0		
2020-07-01	OH	39	1076.0	52865.0	72.0	7911.0	13.0	2876.0		
2020-07-02	OH	39	1301.0	54166.0	127.0	8038.0	27.0	2903.0		38987.0
2020-07-03	OH	39	1091.0	55257.0	46.0	8084.0	0.0	2903.0	436.0	39423.0
2020-07-04	OH	39	926.0	56183.0	27.0	8111.0	4.0	2907.0	480.0	39903.0
2020-07-05	OH	39	968.0	57151.0	61.0	8172.0	4.0	2911.0	557.0	40460.0
2020-07-06	OH	39	805.0	57956.0	77.0	8249.0	16.0	2927.0	353.0	40813.0
2020-07-07	OH	39	948.0	58904.0	134.0	8383.0	43.0	2970.0	625.0	41438.0
2020-07-08	OH	39	1277.0	60181.0	106.0	8489.0	21.0	2991.0	673.0	42111.0
2020-07-09	OH	39	1150.0	61331.0	81.0	8570.0	15.0	3006.0	0.0	42111.0
2020-07-10	OH	39	1525.0	62856.0	131.0	8701.0	26.0	3032.0	1324.0	43435.0
2020-07-11	OH	39	1358.0	64214.0	69.0	8770.0	4.0	3036.0	666.0	44101.0
2020-07-12	OH	39	1378.0	65592.0	72.0	8842.0	22.0	3058.0	562.0	44663.0
2020-07-13	OH	39	1261.0	66853.0	73.0	8915.0	6.0	3064.0	531.0	45194.0
2020-07-14	OH	39	1142.0	67995.0	134.0	9049.0	5.0	3069.0	1088.0	46282.0
2020-07-15	OH	39	1316.0	69311.0	160.0	9209.0	6.0	3075.0	1021.0	47303.0
2020-07-16	OH	39	1290.0	70601.0	115.0	9324.0	28.0	3103.0	1027.0	48330.0
2020-07-17	OH	39	1679.0	72280.0	121.0	9445.0	9.0	3112.0	972.0	49302.0
2020-07-18	OH	39	1542.0	73822.0	68.0	9513.0	20.0	3132.0	978.0	50280.0
2020-07-19	OH	39	1110.0	74932.0	42.0	9555.0	42.0	3174.0	806.0	51086.0
2020-07-20	OH	39	1236.0	76168.0	55.0	9610.0	15.0	3189.0	774.0	51860.0
2020-07-21	OH	39	1047.0	77215.0	126.0	9736.0	30.0	3219.0	1217.0	53077.0
2020-07-22	OH	39	1527.0	78742.0	128.0	9864.0	16.0	3235.0	1349.0	54426.0
2020-07-23	OH	39	1444.0	80186.0	104.0	9968.0	21.0	3256.0	1276.0	55702.0
2020-07-24	OH	39	1560.0	81746.0	104.0	10072.0	41.0	3297.0	1121.0	56823.0
2020-07-25	OH	39	1438.0	83184.0	73.0	10145.0	0.0	3297.0	908.0	57731.0
2020-07-26	OH	39	889.0	84073.0	54.0	10199.0	10.0	3307.0	734.0	58465.0
2020-07-27	OH	39	1104.0	85177.0	86.0	10285.0	37.0	3344.0	948.0	59413.0
2020-07-28	OH	39	1320.0	86497.0	140.0	10425.0	38.0	3382.0	1643.0	61056.0
2020-07-29	OH	39	1396.0	87893.0	128.0	10553.0	40.0	3422.0	1639.0	62695.0
2020-07-30	OH	39	1733.0	89626.0	125.0	10678.0	20.0	3442.0	1616.0	64311.0
2020-07-31	OH	39	1533.0	91159.0	112.0	10790.0	47.0	3489.0	1477.0	65788.0
2020-08-01	OH	39	928.0	92087.0	67.0	10857.0	26.0	3515.0	1531.0	67319.0
2020-08-02	OH	39	944.0	93031.0	43.0	10900.0	14.0	3529.0	1075.0	68394.0
2020-08-03	OH	39	932.0	93963.0	92.0	10992.0	10.0	3539.0	1107.0	69501.0
2020-08-04	OH	39	1143.0	95106.0	127.0	11119.0	31.0	3570.0	1837.0	71338.0
2020-08-05	OH	39	1199.0	96305.0	112.0	11231.0	26.0	3596.0	1612.0	72950.0
2020-08-06	OH	39	1166.0	97471.0	135.0	11366.0	22.0	3618.0	1662.0	74612.0
2020-08-07	OH	39	1204.0	98675.0	81.0	11447.0	34.0	3652.0	1363.0	75975.0
2020-08-08	OH	39	1294.0	99969.0	69.0	11516.0	16.0	3668.0	1454.0	77429.0
2020-08-09	OH	39	879.0	100848.0	49.0	11565.0	1.0	3669.0	1006.0	78435.0
2020-08-10	OH	39	883.0	101731.0	64.0	11629.0	4.0	3673.0	886.0	79321.0
2020-08-11	OH	39	1095.0	102826.0	131.0	11760.0	35.0	3708.0	1564.0	80885.0
2020-08-12	OH	39	1422.0	104248.0	141.0	11901.0	26.0	3734.0	1425.0	82310.0
2020-08-13	OH	39	1178.0	105426.0	122.0	12023.0	21.0	3755.0	1332.0	83642.0
2020-08-14	OH	39	1131.0	106557.0	105.0	12128.0	29.0	3784.0	1262.0	84904.0
2020-08-15	OH	39	1117.0	107674.0	82.0	12210.0	40.0	3824.0	1114.0	86018.0
2020-08-16	OH	39	613.0	108287.0	26.0	12236.0	2.0	3826.0	908.0	86926.0
2020-08-17	OH	39	775.0	109062.0	83.0	12319.0	6.0	3832.0	838.0	87764.0
2020-08-18	OH	39	861.0	109923.0	117.0	12436.0	39.0	3871.0	1304.0	89068.0
2020-08-19	OH	39	958.0	110881.0	93.0	12529.0	36.0	3907.0	1368.0	90436.0
2020-08-20	OH	39	1122.0	112003.0	86.0	12615.0	22.0	3929.0	1220.0	91656.0
2020-08-21	OH	39	1043.0	113046.0	104.0	12719.0	26.0	3955.0	1080.0	92736.0
2020-08-22	OH	39	1119.0	114165.0	59.0	12778.0	20.0	3975.0	1178.0	93914.0
2020-08-23	OH	39	637.0	114802.0	22.0	12800.0	3.0	3978.0	911.0	94825.0
2020-08-24	OH	39	849.0	115651.0	59.0	12859.0	8.0	3986.0	729.0	95554.0
2020-08-25	OH	39	844.0	116495.0	97.0	12956.0	10.0	3996.0	1174.0	96728.0
2020-08-26	OH	39	1089.0	117584.0	87.0	13043.0	48.0	4044.0	1095.0	97823.0
2020-08-27	OH	39	1244.0	118828.0	107.0	13150.0	32.0	4076.0	1212.0	99035.0
2020-08-28	OH	39	1296.0	120124.0	71.0	13221.0	29.0	4105.0	1092.0	100127.0
2020-08-29	OH	39	1216.0	121340.0	67.0	13288.0	21.0	4126.0	1058.0	101185.0
2020-08-30	OH	39	922.0	122262.0	29.0	13317.0	2.0	4128.0	759.0	101944.0
2020-08-31	OH	39	895.0	123157.0	59.0	13376.0	10.0	4138.0	687.0	102631.0
2020-09-01	OH	39	1453.0	124610.0	103.0	13479.0	27.0	4165.0	1393.0	104024.0
2020-09-02	OH	39	1157.0	125767.0	95.0	13574.0	11.0	4176.0	1041.0	105065.0
2020-09-03	OH	39	1345.0	127112.0	89.0	13663.0	50.0	4226.0	1030.0	106095.0
2020-09-04	OH	39	1332.0	128444.0	68.0	13731.0	22.0	4248.0	988.0	107083.0
2020-09-05	OH	39	1341.0	129785.0	77.0	13808.0	8.0	4256.0	889.0	107972.0
2020-09-06	OH	39	773.0	130558.0	33.0	13841.0	3.0	4259.0	606.0	108578.0
2020-09-07	OH	39	778.0	131336.0	46.0	13887.0	17.0	4276.0	0.0	108578.0
2020-09-08	OH	39	656.0	131992.0	80.0	13967.0	22.0	4298.0	1701.0	110279.0
2020-09-09	OH	39	973.0	132965.0	116.0	14083.0	26.0	4324.0	922.0	111201.0
2020-09-10	OH	39	1121.0	134086.0	81.0	14164.0	30.0	4354.0	939.0	112140.0
2020-09-11	OH	39	1240.0	135326.0	72.0	14236.0	49.0	4403.0	913.0	113053.0
2020-09-12	OH	39	1242.0	136568.0	48.0	14284.0	8.0	4411.0	1013.0	114066.0
2020-09-13	OH	39	837.0	137405.0	30.0	14314.0	4.0	4415.0	840.0	114906.0
2020-09-14	OH	39	1079.0	138484.0	64.0	14378.0	4.0	4419.0	802.0	115708.0
2020-09-15	OH	39	1001.0	139485.0	103.0	14481.0	87.0	4506.0	1422.0	117130.0
2020-09-16	OH	39	1033.0	140518.0	79.0	14560.0	49.0	4555.0	1313.0	118443.0
2020-09-17	OH	39	1067.0	141585.0	65.0	14625.0	25.0	4580.0	1247.0	119690.0
2020-09-18	OH	39	1011.0	142596.0	62.0	14687.0	28.0	4608.0	1168.0	120858.0
2020-09-19	OH	39	951.0	143547.0	63.0	14750.0	4.0	4612.0	1053.0	121911.0
2020-09-20	OH	39	762.0	144309.0	23.0	14773.0	3.0	4615.0	760.0	122671.0
2020-09-21	OH	39	856.0	145165.0	56.0	14829.0	8.0	4623.0	752.0	123423.0
2020-09-22	OH	39	685.0	145850.0	70.0	14899.0	12.0	4635.0	1351.0	124774.0
2020-09-23	OH	39	903.0	146753.0	78.0	14977.0	52.0	4687.0	1249.0	126023.0
2020-09-24	OH	39	991.0	147744.0	74.0	15051.0	28.0	4715.0	1216.0	127239.0
2020-09-25	OH	39	1150.0	148894.0	76.0	15127.0	19.0	4734.0	1130.0	128369.0
2020-09-26	OH	39	1115.0	150009.0	58.0	15185.0	6.0	4740.0	1129.0	129498.0
2020-09-27	OH	39	800.0	150809.0	31.0	15216.0	1.0	4741.0	695.0	130193.0
2020-09-28	OH	39	993.0	151802.0	91.0	15307.0	5.0	4746.0	666.0	130859.0
2020-09-29	OH	39	1105.0	152907.0	106.0	15413.0	37.0	4783.0	849.0	131708.0
2020-09-30	OH	39	1080.0	153987.0	103.0	15516.0	21.0	4804.0	1272.0	132980.0
2020-10-01	OH	39	1327.0	155314.0	90.0	15606.0	13.0	4817.0	1236.0	134216.0
2020-10-02	OH	39	1495.0	156809.0	82.0	15688.0	88.0	4905.0	1085.0	135301.0
2020-10-03	OH	39	1157.0	157966.0	47.0	15735.0	20.0	4925.0	1029.0	136330.0
2020-10-04	OH	39	941.0	158907.0	32.0	15767.0	0.0	4925.0	708.0	137038.0
2020-10-05	OH	39	1057.0	159964.0	73.0	15840.0	6.0	4931.0	595.0	137633.0
2020-10-06	OH	39	1335.0	161299.0	132.0	15972.0	16.0	4947.0	1174.0	138807.0
2020-10-07	OH	39	1424.0	162723.0	119.0	16091.0	23.0	4970.0	1024.0	139831.0
2020-10-08	OH	39	1539.0	164262.0	109.0	16200.0	13.0	4983.0	977.0	140808.0
2020-10-09	OH	39	1840.0	166102.0	101.0	16301.0	11.0	4994.0	834.0	141642.0
2020-10-10	OH	39	1356.0	167458.0	54.0	16355.0	3.0	4997.0	837.0	142479.0
2020-10-11	OH	39	1291.0	168749.0	44.0	16399.0	2.0	4999.0	644.0	143123.0
2020-10-12	OH	39	1430.0	170179.0	43.0	16442.0	6.0	5005.0	703.0	143826.0
2020-10-13	OH	39	1447.0	171626.0	123.0	16565.0	12.0	5017.0	1077.0	144903.0
2020-10-14	OH	39	2039.0	173665.0	151.0	16716.0	16.0	5033.0	1066.0	145969.0
2020-10-15	OH	39	2178.0	175843.0	108.0	16824.0	5.0	5038.0	1094.0	147063.0
2020-10-16	OH	39	2148.0	177991.0	86.0	16910.0	16.0	5054.0	1221.0	148284.0
2020-10-17	OH	39	2234.0	180225.0	99.0	17009.0	13.0	5067.0	1067.0	149351.0
2020-10-18	OH	39	1562.0	181787.0	52.0	17061.0	0.0	5067.0	816.0	150167.0
2020-10-19	OH	39	1837.0	183624.0	111.0	17172.0	8.0	5075.0	870.0	151037.0
2020-10-20	OH	39	2015.0	185639.0	216.0	17388.0	8.0	5083.0	1423.0	152460.0
2020-10-21	OH	39	2366.0	188005.0	135.0	17523.0	66.0	5149.0	1309.0	153769.0
2020-10-22	OH	39	2425.0	190430.0	159.0	17682.0	12.0	5161.0	1412.0	155181.0
2020-10-23	OH	39	2518.0	192948.0	184.0	17866.0	23.0	5184.0	1240.0	156421.0
2020-10-24	OH	39	2858.0	195806.0	140.0	18006.0	22.0	5206.0	1323.0	157744.0
2020-10-25	OH	39	2309.0	198115.0	89.0	18095.0	0.0	5206.0	1092.0	158836.0
2020-10-26	OH	39	2116.0	200231.0	140.0	18235.0	11.0	5217.0	1041.0	159877.0
2020-10-27	OH	39	2509.0	202740.0	198.0	18433.0	22.0	5239.0	1827.0	161704.0
2020-10-28	OH	39	2607.0	205347.0	173.0	18606.0	17.0	5256.0	1768.0	163472.0
2020-10-29	OH	39	3590.0	208937.0	194.0	18800.0	19.0	5275.0	1830.0	165302.0
2020-10-30	OH	39	3845.0	212782.0	169.0	18969.0	16.0	5291.0	1733.0	167035.0
2020-10-31	OH	39	2915.0	215697.0	163.0	19132.0	10.0	5301.0	1849.0	168884.0
2020-05-01	OK	40	130.0	3748.0	12.0	715.0	8.0	230.0	66.0	2467.0
2020-05-02	OK	40	103.0	3851.0	28.0	743.0	8.0	238.0	87.0	2554.0
2020-05-03	OK	40	121.0	3972.0	0.0	743.0	0.0	238.0	81.0	2635.0
2020-05-04	OK	40	72.0	4044.0	10.0	753.0	0.0	238.0	47.0	2682.0
2020-05-05	OK	40	83.0	4127.0	20.0	773.0	9.0	247.0	148.0	2830.0
2020-05-06	OK	40	74.0	4201.0	0.0	773.0	6.0	253.0	79.0	2909.0
2020-05-07	OK	40	129.0	4330.0	32.0	805.0	7.0	260.0	76.0	2985.0
2020-05-08	OK	40	94.0	4424.0	0.0	805.0	6.0	266.0	79.0	3064.0
2020-05-09	OK	40	66.0	4490.0	17.0	822.0	4.0	270.0	90.0	3154.0
2020-05-10	OK	40	99.0	4589.0	4.0	826.0	2.0	272.0	50.0	3204.0
2020-05-11	OK	40	24.0	4613.0	2.0	828.0	2.0	274.0	37.0	3241.0
2020-05-12	OK	40	119.0	4732.0	0.0	828.0	4.0	278.0	182.0	3423.0
2020-05-13	OK	40	120.0	4852.0	20.0	848.0	0.0	278.0	136.0	3559.0
2020-05-14	OK	40	110.0	4962.0	10.0	858.0	6.0	284.0	101.0	3660.0
2020-05-15	OK	40	124.0	5086.0	5.0	863.0	1.0	285.0	141.0	3801.0
